teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
VIT,Abyss,atk,GX,1,0,3,boom,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,4,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,5,boom,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,6,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,7,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,8,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,9,boom,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,10,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,11,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,atk,GX,1,0,12,elim,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Abyss,def,GX,1,0,13,defus,2026-02-04 15:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,0,1,1,defus,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,0,1,2,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,0,1,3,tim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,0,1,4,elim,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,5,boom,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
VIT,Breeze,atk,GX,1,0,6,boom,2026-02-04 15:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
